Stream,S,D84,D50,Q,h,w,tau,D,Fi,Qsi t/day,qsi,excess_grain_stress,gs_ratio,V_adj,h_adj,Wi_star,Unnamed: 0
Lochsa River,0.003,0.276,0.098,317.145688800793,2.36328248907488,76.0922742221938,53.3227428009965,0.004,0.012,1.01379310344828,0.013323206775079,0.2632429915419,1.175783563683215,3.8977151251853024,1.2036783966470124,0.0113398649519856,444.0
Lochsa River,0.003,0.276,0.098,317.145688800793,2.36328248907488,76.0922742221938,53.3227428009965,0.002,0.015,2.53448275862069,0.033308016937697,0.545875280523369,1.4070733119357153,4.195022765208488,1.1301583769054355,0.0226797299039709,445.0
Lochsa River,0.003,0.276,0.098,317.145688800793,2.36328248907488,76.0922742221938,53.3227428009965,0.0005,0.046,20.1542340110869,0.264865707026122,14.6297749437499,2.015462531142713,4.859993157545026,0.996497731495684,0.0588096048358176,446.0
Lochsa River,0.003,0.276,0.098,317.145688800793,2.36328248907488,76.0922742221938,53.3227428009965,0.004,0.012,0.045735027223231,0.000601046922184,0.2632429915419,1.175783563683215,3.8977151251853024,1.2036783966470124,0.0005115728549767,447.0
Lochsa River,0.003,0.276,0.098,317.145688800793,2.36328248907488,76.0922742221938,53.3227428009965,0.002,0.015,0.525952813067151,0.006912039605116,0.545875280523369,1.4070733119357153,4.195022765208488,1.1301583769054355,0.0047064702657864,448.0
Lochsa River,0.003,0.276,0.098,317.145688800793,2.36328248907488,76.0922742221938,53.3227428009965,0.0005,0.046,9.80377205608678,0.128840570955459,14.6297749437499,2.015462531142713,4.859993157545026,0.996497731495684,0.0286071879587053,449.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.004,0.012,0.287223230490018,0.003808471132475,0.231370579459344,1.087085712984679,3.6991422284559223,1.1128762371233614,0.0034871900693278,450.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.002,0.015,0.497386569872958,0.00659515732697,0.486082203769414,1.3010258045445735,3.981503590556763,1.0449812380801948,0.0048310340472647,451.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.0005,0.046,5.57241800916334,0.073888149958408,13.3754273355421,1.8638514990016612,4.613105393670953,0.9215372461163708,0.0176491241541638,452.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.008,0.015,0.250453720508167,0.003320921371677,0.105527400405074,0.908381044876034,3.436944714944351,1.1852545817915796,0.0024326158451524,453.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.004,0.012,0.363157894736842,0.004815335988932,0.231370579459344,1.087085712984679,3.6991422284559223,1.1128762371233614,0.0044091162193392,454.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.002,0.015,1.12704174228675,0.014944146172547,0.486082203769414,1.3010258045445735,3.981503590556763,1.0449812380801948,0.0109467713031865,455.0
Lochsa River,0.003,0.276,0.098,274.670819764972,2.25094601410572,75.4169377944921,50.7880949162674,0.0005,0.046,9.62294557659559,0.12759660970083,13.3754273355421,1.8638514990016612,4.613105393670953,0.9215372461163708,0.0304780727021583,456.0
Lochsa River,0.003,0.276,0.098,216.05550049554,2.07518373000846,74.3028664566868,46.8223705001809,0.004,0.012,0.082350272232305,0.001108305455218,0.183505668474536,0.953871669262065,3.390406754009114,0.9765017618274112,0.0011464291233823,457.0
Lochsa River,0.003,0.276,0.098,216.05550049554,2.07518373000846,74.3028664566868,46.8223705001809,0.002,0.015,0.200934664246824,0.002704265310733,0.396280770260134,1.1417433555760386,3.649517916058696,0.917045904172002,0.0022378296488432,458.0
Lochsa River,0.003,0.276,0.098,216.05550049554,2.07518373000846,74.3028664566868,46.8223705001809,0.0005,0.046,2.70583565271524,0.03641630238172,11.490902844217,1.636100304180638,4.229208751802948,0.8089310599542767,0.009826684218431,459.0
Lochsa River,0.003,0.276,0.098,216.05550049554,2.07518373000846,74.3028664566868,46.8223705001809,0.002,0.015,0.15964609800363,0.002148585991587,0.396280770260134,1.1417433555760386,3.649517916058696,0.917045904172002,0.0017779947167089,460.0
Lochsa River,0.003,0.276,0.098,216.05550049554,2.07518373000846,74.3028664566868,46.8223705001809,0.0005,0.046,1.82486646947803,0.024559839431522,11.490902844217,1.636100304180638,4.229208751802948,0.8089310599542767,0.0066273007077754,461.0
Lochsa River,0.003,0.276,0.098,174.430128840436,1.93008519744808,73.3234770125451,43.548512310021,0.004,0.012,0.01478221415608,0.000201602743874,0.145873065812305,0.8491251922906002,3.1374223675331234,0.8692702310000205,0.0002324900059728,462.0
Lochsa River,0.003,0.276,0.098,174.430128840436,1.93008519744808,73.3234770125451,43.548512310021,0.002,0.015,0.142894736842105,0.001948826524111,0.325670622398239,1.016488437941724,3.37746974094118,0.8164414131250649,0.0017979227128529,463.0
Lochsa River,0.003,0.276,0.098,174.430128840436,1.93008519744808,73.3234770125451,43.548512310021,0.0005,0.046,1.33276609760837,0.018176526153831,10.0084824759858,1.4569720720091923,3.914593374419624,0.7203653465026492,0.0054681717893829,464.0
Lochsa River,0.003,0.276,0.098,174.430128840436,1.93008519744808,73.3234770125451,43.548512310021,0.002,0.015,0.093012704174229,0.001268525552305,0.325670622398239,1.016488437941724,3.37746974094118,0.8164414131250649,0.0011702996003524,465.0
Lochsa River,0.003,0.276,0.098,174.430128840436,1.93008519744808,73.3234770125451,43.548512310021,0.0005,0.046,1.59505815198237,0.021753716776272,10.0084824759858,1.4569720720091923,3.914593374419624,0.7203653465026492,0.0065443231222246,466.0
Lochsa River,0.003,0.276,0.098,151.776865354665,1.84125359174672,72.6937819430139,41.5442047905812,0.002,0.015,0.012649727767695,0.000174013889903,0.284049779471406,0.942651620266224,3.211865252243224,0.7571358337269259,0.0001722963438242,467.0
Lochsa River,0.003,0.276,0.098,151.776865354665,1.84125359174672,72.6937819430139,41.5442047905812,0.0005,0.046,0.324964443463625,0.004470319672161,9.13437699480862,1.351362455957395,3.7230631668704177,0.6681491722034036,0.0014433250670795,468.0
Lochsa River,0.003,0.276,0.098,151.776865354665,1.84125359174672,72.6937819430139,41.5442047905812,0.0005,0.046,0.181158823587537,0.002492081423547,9.13437699480862,1.351362455957395,3.7230631668704177,0.6681491722034036,0.0008046144015624,469.0
Lochsa River,0.003,0.276,0.098,131.955259804616,1.75601330739526,72.0657604568403,39.6209282547593,0.002,0.015,0.020063520871143,0.000278405733096,0.245280635709838,0.8738694501472839,3.0536613766815432,0.7018901368024957,0.0002959709095084,470.0
Lochsa River,0.003,0.276,0.098,131.955259804616,1.75601330739526,72.0657604568403,39.6209282547593,0.0005,0.046,0.251674714510164,0.003492292496669,8.31993850138163,1.2529714420408289,3.540081716457058,0.6195020648261066,0.001210639643055,471.0
Lochsa River,0.003,0.276,0.098,131.955259804616,1.75601330739526,72.0657604568403,39.6209282547593,0.004,0.012,0.033303085299456,0.000462120778138,0.103032202187423,0.7298691339674124,2.836319623231564,0.7471848868034825,0.0006140961317825,472.0
Lochsa River,0.003,0.276,0.098,131.955259804616,1.75601330739526,72.0657604568403,39.6209282547593,0.002,0.015,0.276415607985481,0.003835602458549,0.245280635709838,0.8738694501472839,3.0536613766815432,0.7018901368024957,0.00407759831504,473.0
Lochsa River,0.003,0.276,0.098,131.955259804616,1.75601330739526,72.0657604568403,39.6209282547593,0.0005,0.046,2.71233986383443,0.037637011621612,8.31993850138163,1.2529714420408289,3.540081716457058,0.6195020648261066,0.0130472628964235,474.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.016,0.047,2.56343012704174,0.032769067136445,0.087064499767211,1.0485565359842046,3.960868325345639,1.7437970143484032,0.0056764434594338,475.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.008,0.015,3.0010889292196,0.038363785915838,0.184776589140853,1.2544005136665184,4.262044563035803,1.6367404016316214,0.0208228560072889,476.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.004,0.012,3.37622504537205,0.043159259155318,0.38002470803902,1.5007358991025983,4.586288305411929,1.5363400515344487,0.0292821412602502,477.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.002,0.015,4.00145190562613,0.051151714554451,0.764935982014549,1.7955455060724763,4.935382107524898,1.442178440589618,0.0277638080097187,478.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.0005,0.046,43.7934537435647,0.559824358277233,19.2227912426691,2.5707196167239137,5.715957351436794,1.2710314514874212,0.0990841197331569,479.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.008,0.015,0.211524500907441,0.002703978742435,0.184776589140853,1.2544005136665184,4.262044563035803,1.6367404016316214,0.00146764868629,480.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.004,0.012,1.12813067150635,0.014421219959655,0.38002470803902,1.5007358991025983,4.586288305411929,1.5363400515344487,0.0097843245752684,481.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.002,0.015,2.67931034482759,0.03425039740418,0.764935982014549,1.7955455060724763,4.935382107524898,1.442178440589618,0.0185902166930097,482.0
Lochsa River,0.003,0.276,0.098,495.540138751239,2.74892239773537,78.2271315923655,62.0239360601031,0.0005,0.046,59.9630371770844,0.766524809953998,19.2227912426691,2.5707196167239137,5.715957351436794,1.2710314514874212,0.1356683304771557,483.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.032,0.113,7.79963702359347,0.101463481813445,0.027376756651351,0.7509150475030052,3.320409963650756,1.5916786237440153,0.0084364416877998,484.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.008,0.015,1.1470054446461,0.014921100266683,0.143665514958937,1.0749105666148415,3.8451096199727255,1.4025421174109716,0.0093462540266801,485.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.004,0.012,1.37640653357532,0.01790532032002,0.302913098017652,1.2861746631263835,4.1380125592396,1.3166884655797786,0.0140193810400205,486.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.002,0.015,2.69546279491833,0.035064585626705,0.620292848139092,1.5390499854869657,4.453399487880386,1.2361617684166193,0.0219636969626984,487.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.0005,0.046,13.0024828640222,0.169145971743634,16.1904850695582,2.204121737775877,5.15873109670062,1.0897758096195844,0.0345487086258671,488.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.016,0.047,1.50998185117967,0.019642967439684,0.065145801465901,0.8983993488734663,3.5730749226578977,1.4940788107220375,0.0039267859632698,489.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.008,0.015,5.66243194192377,0.073661127898815,0.143665514958937,1.0749105666148415,3.8451096199727255,1.4025421174109716,0.0461397350684213,490.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.004,0.012,6.22867513611615,0.081027240688697,0.302913098017652,1.2861746631263835,4.1380125592396,1.3166884655797786,0.0634421357190797,491.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.002,0.015,9.81488203266788,0.127679288357946,0.620292848139092,1.5390499854869657,4.453399487880386,1.2361617684166193,0.0799755407852636,492.0
Lochsa River,0.003,0.276,0.098,373.77884751522,2.49852605830193,76.8713716914843,56.3742434534665,0.0005,0.046,62.4227456431303,0.812041521694941,16.1904850695582,2.204121737775877,5.15873109670062,1.0897758096195844,0.1658625720491047,493.0
Lochsa River,0.003,0.276,0.098,758.884326773326,3.17581172296466,80.3217947826285,71.6558399052516,0.016,0.047,5.10526315789474,0.06356012302403,0.127462345290631,1.325270431342244,4.630190321052988,2.20398475625318,0.0088666295908788,494.0
Lochsa River,0.003,0.276,0.098,758.884326773326,3.17581172296466,80.3217947826285,71.6558399052516,0.008,0.015,12.8511796733212,0.159996171750143,0.260538577927716,1.585130258279611,4.981618608441623,2.0682762062904723,0.0699342669570233,495.0
Lochsa River,0.003,0.276,0.098,758.884326773326,3.17581172296466,80.3217947826285,71.6558399052516,0.004,0.012,13.5553539019964,0.1687630852707,0.522113789999085,1.896040602455208,5.359902955912812,1.9410231464638907,0.0922078519810074,496.0
Lochsa River,0.003,0.276,0.098,758.884326773326,3.17581172296466,80.3217947826285,71.6558399052516,0.002,0.015,24.1179673321234,0.300266788079037,1.03142937712742,2.268051544636377,5.767112875253577,1.8216943144901472,0.1312465010015376,497.0
Lochsa River,0.003,0.276,0.098,758.884326773326,3.17581172296466,80.3217947826285,71.6558399052516,0.0005,0.046,104.119380370947,1.29627806067732,24.8061850141411,3.245883218820113,6.677405734137944,1.6048501097265593,0.1847617358202697,498.0
Lochsa River,0.003,0.276,0.098,753.221010901883,3.16776461360486,80.2845002632502,71.4742729767665,0.032,0.113,72.5281306715064,0.903388953455388,0.060180609363487,1.1035048470233848,4.29187765755912,2.339046316951056,0.0526163591884838,499.0
Lochsa River,0.003,0.276,0.098,753.221010901883,3.16776461360486,80.2845002632502,71.4742729767665,0.016,0.047,24.1760435571688,0.301129651151796,0.126666364218564,1.3198185855178486,4.617483267847838,2.1949180897025338,0.0421677204843877,500.0
Lochsa River,0.003,0.276,0.098,753.221010901883,3.16776461360486,80.2845002632502,71.4742729767665,0.008,0.015,24.1760435571688,0.301129651151796,0.259045892965067,1.5786146109460282,4.967958007698284,2.0597745968623262,0.1321255241844148,501.0
Lochsa River,0.003,0.276,0.098,753.221010901883,3.16776461360486,80.2845002632502,71.4742729767665,0.004,0.012,23.2341197822142,0.289397327080947,0.519314490430648,1.8882532857875896,5.345216953445247,1.933051079894684,0.1587222206111478,502.0
Lochsa River,0.003,0.276,0.098,753.221010901883,3.16776461360486,80.2845002632502,71.4742729767665,0.002,0.015,31.7114337568058,0.394988243718589,1.02617953053744,2.2587440185765417,5.751324188301055,1.8142185287897437,0.1733075057483881,503.0
Lochsa River,0.003,0.276,0.098,753.221010901883,3.16776461360486,80.2845002632502,71.4742729767665,0.0005,0.046,109.087651226445,1.35876353304499,24.6962300333632,3.2325855103053005,6.659155963928953,1.598275372580943,0.1944063794732668,504.0
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.008,0.0279999999999999,0.023191203259668,0.0019791972665239,0.1369114042648569,0.7660227618168874,2.0989891767027347,0.3363532476351661,0.001417397952357,
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.004,0.012,0.040564962656009,0.003461918827863,0.279559804426328,0.9158658206030532,2.2577108370629126,0.3155188454385501,0.0057849070404861,
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.002,0.032,0.095654408844253,0.008163394645624,0.559781739860675,1.095068893841057,2.4285071055861485,0.2959881992446318,0.0051154231411697,
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.0005,0.089,0.974890695657492,0.0831996933665339,13.8852661523014,1.5657417652831962,2.810096116819084,0.2605146154025142,0.0187453031797574,
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.004,0.012,0.01394484627996,0.00119008924765,0.279559804426328,0.9158658206030532,2.2577108370629126,0.3155188454385501,0.0019886531169152,
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.002,0.032,0.08600114741881,0.007339560348957,0.559781739860675,1.095068893841057,2.4285071055861485,0.2959881992446318,0.0045991843448598,
Lolo Creek,0.006,0.16,0.0745,7.39062721223276,0.753642500298363,11.7174794306349,73.93232927926941,0.0005,0.089,0.979908815738616,0.083627952712823,13.8852661523014,1.5657417652831962,2.810096116819084,0.2605146154025142,0.0188417921325519,
Lolo Creek,0.006,0.16,0.0745,9.06130539430837,0.8464782045048141,11.9392506876001,83.03951186192229,0.004,0.012,0.061912521912744,0.005185628774597,0.3258819385193269,1.0252629905404065,2.4340935762127383,0.353206537212167,0.0072795633482151,
Lolo Creek,0.006,0.16,0.0745,9.06130539430837,0.8464782045048141,11.9392506876001,83.03951186192229,0.002,0.032,0.214044860430197,0.017927830316228,0.6466338638463199,1.2257751916216006,2.6180964090074093,0.3313170465231766,0.0094376291301224,
